"x" "F"
"115" 1064.86023909284 0.209
"116" 1067.82263536497 0.21
"117" 1074.84911892739 0.212
"118" 1075.26361939635 0.212
"119" 1078.03308960573 0.213
"120" 1085.59303613046 0.216
"121" 1103.78496932586 0.222
"122" 1104.19752891086 0.223
"123" 1108.45795721604 0.224
"124" 1108.71928279657 0.224
"125" 1109.99201467535 0.225
"126" 1112.44778733713 0.225
"127" 1119.34417903537 0.228
"128" 1125.67294351075 0.23
"129" 1134.1897099576 0.233
"130" 1135.73471302841 0.234
"131" 1144.78610062116 0.237
"132" 1144.84411254062 0.237
"133" 1144.92342094381 0.237
"134" 1149.97838876639 0.239
"135" 1153.43535647986 0.24
"136" 1153.61771761912 0.24
"137" 1164.48105138943 0.244
"138" 1170.3115468332 0.246
"139" 1172.28537723898 0.247
"140" 1174.71306596901 0.247
"141" 1175.266084912 0.248
"142" 1182.88930076801 0.25
"143" 1186.00766505432 0.251
"144" 1189.22226582332 0.253
"145" 1192.66719152652 0.254
"146" 1205.59439261546 0.258
"147" 1215.52250867801 0.262
"148" 1218.09867516655 0.263
"149" 1224.77964781641 0.265
"150" 1234.12335780174 0.269
"151" 1236.74712357786 0.27
"152" 1237.16101343212 0.27
"153" 1247.16300690284 0.273
"154" 1251.22872601355 0.275
"155" 1257.43893872572 0.277
"156" 1263.71935344006 0.279
"157" 1265.27254653456 0.28
"158" 1266.41741267634 0.28
"159" 1269.67426805486 0.281
"160" 1270.73787517284 0.282
"161" 1271.59543295521 0.282
"162" 1272.12631477194 0.282
"163" 1277.51698540661 0.284
"164" 1284.48188739955 0.287
"165" 1287.54448843433 0.288
"166" 1297.44710113484 0.291
"167" 1298.65510519345 0.292
"168" 1306.32389269694 0.294
"169" 1327.06229632176 0.302
"170" 1332.16362796447 0.304
"171" 1333.15153263853 0.304
"172" 1334.9233572739 0.305
"173" 1343.43410838193 0.308
"174" 1345.06268094681 0.308
"175" 1346.30405633371 0.309
"176" 1348.56785840282 0.31
"177" 1351.7315243395 0.311
"178" 1352.97693081729 0.311
"179" 1353.53279345295 0.311
"180" 1354.58627426553 0.312
"181" 1356.20206536972 0.312
"182" 1357.38118119316 0.313
"183" 1358.26414269863 0.313
"184" 1364.47243654914 0.315
"185" 1370.4401003058 0.317
"186" 1382.35180557646 0.322
"187" 1393.07221351808 0.326
"188" 1395.22404461533 0.326
"189" 1397.97804565233 0.327
"190" 1402.97282793465 0.329
"191" 1403.48733268565 0.329
"192" 1403.62698569918 0.329
"193" 1404.81773101934 0.33
"194" 1405.14687667726 0.33
"195" 1405.79315991334 0.33
"196" 1408.71114821854 0.331
"197" 1418.66954828399 0.335
"198" 1421.42170518653 0.336
"199" 1429.05714292725 0.338
"200" 1430.91392576477 0.339
"201" 1432.90156506192 0.34
"202" 1440.31696211987 0.342
"203" 1441.02223798825 0.343
"204" 1459.12115091935 0.349
"205" 1469.28228434641 0.353
"206" 1472.27527399003 0.354
"207" 1475.02630420861 0.355
"208" 1478.77967966666 0.356
"209" 1484.90519006259 0.358
"210" 1489.19167624688 0.36
"211" 1498.02551287189 0.363
"212" 1498.29444141581 0.363
"213" 1510.62382477797 0.368
"214" 1511.29950408405 0.368
"215" 1521.63564624563 0.371
"216" 1539.45139078718 0.378
"217" 1539.64095420375 0.378
"218" 1543.6813128879 0.379
"219" 1557.47568275026 0.384
"220" 1557.71072571071 0.384
"221" 1559.90697374255 0.385
"222" 1563.6079882256 0.386
"223" 1567.71995385911 0.388
"224" 1569.60551755556 0.388
"225" 1570.35910745933 0.389
"226" 1570.97327582053 0.389
"227" 1575.71771259026 0.391
"228" 1587.94925669014 0.395
"229" 1589.12269620073 0.395
"230" 1592.39823878113 0.397
"231" 1592.59764509869 0.397
"232" 1595.24662083669 0.398
"233" 1599.02523518369 0.399
"234" 1600.04020853469 0.399
"235" 1600.34466772319 0.399
"236" 1607.46899346974 0.402
"237" 1621.40413852694 0.407
"238" 1626.9020259913 0.409
"239" 1628.09103635043 0.409
"240" 1631.28525842178 0.41
"241" 1644.08076239187 0.415
"242" 1646.13795413865 0.415
"243" 1650.64851523116 0.417
"244" 1657.85105009639 0.42
"245" 1662.32077213295 0.421
"246" 1668.84876154219 0.423
"247" 1671.41246388118 0.424
"248" 1675.42791162268 0.426
"249" 1676.92992371373 0.426
"250" 1682.805524314 0.428
"251" 1684.76655579462 0.429
"252" 1691.39830183196 0.431
"253" 1692.11318605441 0.432
"254" 1693.91725250164 0.432
"255" 1696.49539033224 0.433
"256" 1702.57629626796 0.435
"257" 1708.13726274458 0.437
"258" 1720.70760125672 0.441
"259" 1724.05491026686 0.443
"260" 1724.97977506837 0.443
"261" 1731.572474264 0.445
"262" 1733.46905674354 0.446
"263" 1741.44478424306 0.449
"264" 1745.40901198207 0.45
"265" 1747.5500749392 0.451
"266" 1768.9031707709 0.458
"267" 1786.00319533306 0.464
"268" 1791.61998550083 0.466
"269" 1794.24924173319 0.467
"270" 1805.17567838351 0.471
"271" 1807.10184649486 0.471
"272" 1816.24640939721 0.474
"273" 1828.94662037489 0.479
"274" 1832.4906891424 0.48
"275" 1841.44098877149 0.483
"276" 1842.16092958868 0.483
"277" 1843.05538317395 0.484
"278" 1844.15988934852 0.484
"279" 1852.03303557834 0.487
"280" 1859.46605553046 0.489
"281" 1865.41658474435 0.491
"282" 1865.62524969372 0.491
"283" 1878.91373322485 0.496
"284" 1882.16702254063 0.497
"285" 1897.96301748056 0.502
"286" 1902.09899085918 0.504
"287" 1907.20356648134 0.505
"288" 1909.09277781291 0.506
"289" 1909.3654961776 0.506
"290" 1928.137197359 0.512
"291" 1930.46422796796 0.513
"292" 1951.78694173798 0.52
"293" 1953.91997259472 0.521
"294" 1961.27896721982 0.523
"295" 1969.27880129239 0.526
"296" 1974.8371657697 0.528
"297" 1978.76395023636 0.529
"298" 1983.31786482378 0.531
"299" 2003.76703989699 0.538
"300" 2005.22201830813 0.538
"301" 2008.76508802079 0.539
"302" 2010.46709551399 0.54
"303" 2012.46963223237 0.54
"304" 2024.14140160882 0.544
"305" 2026.16820599575 0.545
"306" 2044.78753784272 0.551
"307" 2046.3143052935 0.552
"308" 2060.84399152513 0.556
"309" 2061.46838522905 0.556
"310" 2063.53040656617 0.557
"311" 2064.71379573926 0.558
"312" 2074.50336117275 0.561
"313" 2076.53021908055 0.561
"314" 2079.44541487501 0.562
"315" 2086.9764024825 0.565
"316" 2099.72023640603 0.569
"317" 2105.7211318868 0.571
"318" 2108.33912035585 0.572
"319" 2111.21580967521 0.573
"320" 2121.23200107756 0.576
"321" 2121.50706425995 0.576
"322" 2121.70414397262 0.576
"323" 2124.0859357824 0.577
"324" 2124.2847777522 0.577
"325" 2127.68138541289 0.578
"326" 2143.09064479695 0.583
"327" 2156.88964525732 0.587
"328" 2159.44840242979 0.588
"329" 2182.47918429955 0.595
"330" 2198.00249663077 0.6
"331" 2200.89657918268 0.601
"332" 2202.95180039359 0.602
"333" 2205.67447010892 0.603
"334" 2220.57480730185 0.607
"335" 2221.80154023453 0.608
"336" 2223.74736739982 0.608
"337" 2227.06041585277 0.61
"338" 2230.11062982074 0.61
"339" 2231.89514175421 0.611
"340" 2234.75751643795 0.612
"341" 2242.35053499311 0.614
"342" 2249.834490711 0.617
"343" 2254.25897526066 0.618
"344" 2262.59218099802 0.621
"345" 2265.3623626547 0.621
"346" 2273.40818798006 0.624
"347" 2275.53707020619 0.625
"348" 2276.45973274223 0.625
"349" 2281.48414764512 0.626
"350" 2290.8230824659 0.629
"351" 2293.80431087641 0.63
"352" 2302.4291156511 0.633
"353" 2308.54620902604 0.635
"354" 2310.16656881587 0.635
"355" 2326.41188926092 0.64
"356" 2327.45794953312 0.641
"357" 2328.305243494 0.641
"358" 2335.8537968719 0.643
"359" 2337.22815562095 0.644
"360" 2348.1911769504 0.647
"361" 2350.97015196431 0.648
