"x" "F"
"159" 1269.67426805486 0.317
"160" 1270.73787517284 0.319
"161" 1271.59543295521 0.321
"162" 1272.12631477194 0.323
"163" 1277.51698540661 0.325
"164" 1284.48188739955 0.327
"165" 1287.54448843433 0.329
"166" 1297.44710113484 0.331
"167" 1298.65510519345 0.333
"168" 1306.32389269694 0.335
"169" 1327.06229632176 0.337
"170" 1332.16362796447 0.339
"171" 1333.15153263853 0.341
"172" 1334.9233572739 0.343
"173" 1343.43410838193 0.345
"174" 1345.06268094681 0.347
"175" 1346.30405633371 0.349
"176" 1348.56785840282 0.351
"177" 1351.7315243395 0.353
"178" 1352.97693081729 0.355
"179" 1353.53279345295 0.357
"180" 1354.58627426553 0.359
"181" 1356.20206536972 0.361
"182" 1357.38118119316 0.363
"183" 1358.26414269863 0.365
"184" 1364.47243654914 0.367
"185" 1370.4401003058 0.369
"186" 1382.35180557646 0.371
"187" 1393.07221351808 0.373
"188" 1395.22404461533 0.375
"189" 1397.97804565233 0.377
"190" 1402.97282793465 0.379
"191" 1403.48733268565 0.381
"192" 1403.62698569918 0.383
"193" 1404.81773101934 0.385
"194" 1405.14687667726 0.387
"195" 1405.79315991334 0.389
"196" 1408.71114821854 0.391
"197" 1418.66954828399 0.393
"198" 1421.42170518653 0.395
"199" 1429.05714292725 0.397
"200" 1430.91392576477 0.399
"201" 1432.90156506192 0.401
"202" 1440.31696211987 0.403
"203" 1441.02223798825 0.405
"204" 1459.12115091935 0.407
"205" 1469.28228434641 0.409
"206" 1472.27527399003 0.411
"207" 1475.02630420861 0.413
"208" 1478.77967966666 0.415
"209" 1484.90519006259 0.417
"210" 1489.19167624688 0.419
"211" 1498.02551287189 0.421
"212" 1498.29444141581 0.423
"213" 1510.62382477797 0.425
"214" 1511.29950408405 0.427
"215" 1521.63564624563 0.429
"216" 1539.45139078718 0.431
"217" 1539.64095420375 0.433
"218" 1543.6813128879 0.435
"219" 1557.47568275026 0.437
"220" 1557.71072571071 0.439
"221" 1559.90697374255 0.441
"222" 1563.6079882256 0.443
"223" 1567.71995385911 0.445
"224" 1569.60551755556 0.447
"225" 1570.35910745933 0.449
"226" 1570.97327582053 0.451
"227" 1575.71771259026 0.453
"228" 1587.94925669014 0.455
"229" 1589.12269620073 0.457
"230" 1592.39823878113 0.459
"231" 1592.59764509869 0.461
"232" 1595.24662083669 0.463
"233" 1599.02523518369 0.465
"234" 1600.04020853469 0.467
"235" 1600.34466772319 0.469
"236" 1607.46899346974 0.471
"237" 1621.40413852694 0.473
"238" 1626.9020259913 0.475
"239" 1628.09103635043 0.477
"240" 1631.28525842178 0.479
"241" 1644.08076239187 0.481
"242" 1646.13795413865 0.483
"243" 1650.64851523116 0.485
"244" 1657.85105009639 0.487
"245" 1662.32077213295 0.489
"246" 1668.84876154219 0.491
"247" 1671.41246388118 0.493
"248" 1675.42791162268 0.495
"249" 1676.92992371373 0.497
"250" 1682.805524314 0.499
"251" 1684.76655579462 0.501
"252" 1691.39830183196 0.503
"253" 1692.11318605441 0.505
"254" 1693.91725250164 0.507
"255" 1696.49539033224 0.509
"256" 1702.57629626796 0.511
"257" 1708.13726274458 0.513
"258" 1720.70760125672 0.515
"259" 1724.05491026686 0.517
"260" 1724.97977506837 0.519
"261" 1731.572474264 0.521
"262" 1733.46905674354 0.523
"263" 1741.44478424306 0.525
"264" 1745.40901198207 0.527
"265" 1747.5500749392 0.529
"266" 1768.9031707709 0.531
"267" 1786.00319533306 0.533
"268" 1791.61998550083 0.535
"269" 1794.24924173319 0.537
"270" 1805.17567838351 0.539
"271" 1807.10184649486 0.541
"272" 1816.24640939721 0.543
"273" 1828.94662037489 0.545
"274" 1832.4906891424 0.547
"275" 1841.44098877149 0.549
"276" 1842.16092958868 0.551
"277" 1843.05538317395 0.553
"278" 1844.15988934852 0.555
"279" 1852.03303557834 0.557
"280" 1859.46605553046 0.559
"281" 1865.41658474435 0.561
"282" 1865.62524969372 0.563
"283" 1878.91373322485 0.565
"284" 1882.16702254063 0.567
"285" 1897.96301748056 0.569
"286" 1902.09899085918 0.571
"287" 1907.20356648134 0.573
"288" 1909.09277781291 0.575
"289" 1909.3654961776 0.577
"290" 1928.137197359 0.579
"291" 1930.46422796796 0.581
"292" 1951.78694173798 0.583
"293" 1953.91997259472 0.585
"294" 1961.27896721982 0.587
"295" 1969.27880129239 0.589
"296" 1974.8371657697 0.591
"297" 1978.76395023636 0.593
"298" 1983.31786482378 0.595
"299" 2003.76703989699 0.597
"300" 2005.22201830813 0.599
"301" 2008.76508802079 0.601
"302" 2010.46709551399 0.603
"303" 2012.46963223237 0.605
"304" 2024.14140160882 0.607
"305" 2026.16820599575 0.609
"306" 2044.78753784272 0.611
"307" 2046.3143052935 0.613
"308" 2060.84399152513 0.615
"309" 2061.46838522905 0.617
"310" 2063.53040656617 0.619
"311" 2064.71379573926 0.621
"312" 2074.50336117275 0.623
"313" 2076.53021908055 0.625
"314" 2079.44541487501 0.627
"315" 2086.9764024825 0.629
