"x" "F"
"164" 1284.48188739955 0.309
"165" 1287.54448843433 0.311
"166" 1297.44710113484 0.315
"167" 1298.65510519345 0.315
"168" 1306.32389269694 0.318
"169" 1327.06229632176 0.327
"170" 1332.16362796447 0.329
"171" 1333.15153263853 0.329
"172" 1334.9233572739 0.33
"173" 1343.43410838193 0.333
"174" 1345.06268094681 0.334
"175" 1346.30405633371 0.334
"176" 1348.56785840282 0.335
"177" 1351.7315243395 0.337
"178" 1352.97693081729 0.337
"179" 1353.53279345295 0.337
"180" 1354.58627426553 0.338
"181" 1356.20206536972 0.338
"182" 1357.38118119316 0.339
"183" 1358.26414269863 0.339
"184" 1364.47243654914 0.342
"185" 1370.4401003058 0.344
"186" 1382.35180557646 0.349
"187" 1393.07221351808 0.353
"188" 1395.22404461533 0.354
"189" 1397.97804565233 0.355
"190" 1402.97282793465 0.358
"191" 1403.48733268565 0.358
"192" 1403.62698569918 0.358
"193" 1404.81773101934 0.358
"194" 1405.14687667726 0.358
"195" 1405.79315991334 0.359
"196" 1408.71114821854 0.36
"197" 1418.66954828399 0.364
"198" 1421.42170518653 0.365
"199" 1429.05714292725 0.368
"200" 1430.91392576477 0.369
"201" 1432.90156506192 0.37
"202" 1440.31696211987 0.373
"203" 1441.02223798825 0.373
"204" 1459.12115091935 0.38
"205" 1469.28228434641 0.384
"206" 1472.27527399003 0.386
"207" 1475.02630420861 0.387
"208" 1478.77967966666 0.388
"209" 1484.90519006259 0.391
"210" 1489.19167624688 0.393
"211" 1498.02551287189 0.396
"212" 1498.29444141581 0.396
"213" 1510.62382477797 0.401
"214" 1511.29950408405 0.401
"215" 1521.63564624563 0.406
"216" 1539.45139078718 0.413
"217" 1539.64095420375 0.413
"218" 1543.6813128879 0.414
"219" 1557.47568275026 0.42
"220" 1557.71072571071 0.42
"221" 1559.90697374255 0.421
"222" 1563.6079882256 0.422
"223" 1567.71995385911 0.424
"224" 1569.60551755556 0.425
"225" 1570.35910745933 0.425
"226" 1570.97327582053 0.425
"227" 1575.71771259026 0.427
"228" 1587.94925669014 0.432
"229" 1589.12269620073 0.433
"230" 1592.39823878113 0.434
"231" 1592.59764509869 0.434
"232" 1595.24662083669 0.435
"233" 1599.02523518369 0.437
"234" 1600.04020853469 0.437
"235" 1600.34466772319 0.437
"236" 1607.46899346974 0.44
"237" 1621.40413852694 0.445
"238" 1626.9020259913 0.448
"239" 1628.09103635043 0.448
"240" 1631.28525842178 0.449
"241" 1644.08076239187 0.454
"242" 1646.13795413865 0.455
"243" 1650.64851523116 0.457
"244" 1657.85105009639 0.46
"245" 1662.32077213295 0.462
"246" 1668.84876154219 0.464
"247" 1671.41246388118 0.465
"248" 1675.42791162268 0.467
"249" 1676.92992371373 0.467
"250" 1682.805524314 0.47
"251" 1684.76655579462 0.47
"252" 1691.39830183196 0.473
"253" 1692.11318605441 0.473
"254" 1693.91725250164 0.474
"255" 1696.49539033224 0.475
"256" 1702.57629626796 0.477
"257" 1708.13726274458 0.479
"258" 1720.70760125672 0.484
"259" 1724.05491026686 0.486
"260" 1724.97977506837 0.486
"261" 1731.572474264 0.489
"262" 1733.46905674354 0.489
"263" 1741.44478424306 0.492
"264" 1745.40901198207 0.494
"265" 1747.5500749392 0.495
"266" 1768.9031707709 0.503
"267" 1786.00319533306 0.509
"268" 1791.61998550083 0.511
"269" 1794.24924173319 0.512
"270" 1805.17567838351 0.517
"271" 1807.10184649486 0.517
"272" 1816.24640939721 0.521
"273" 1828.94662037489 0.525
"274" 1832.4906891424 0.527
"275" 1841.44098877149 0.53
"276" 1842.16092958868 0.53
"277" 1843.05538317395 0.531
"278" 1844.15988934852 0.531
"279" 1852.03303557834 0.534
"280" 1859.46605553046 0.537
"281" 1865.41658474435 0.539
"282" 1865.62524969372 0.539
"283" 1878.91373322485 0.544
"284" 1882.16702254063 0.545
"285" 1897.96301748056 0.551
"286" 1902.09899085918 0.553
"287" 1907.20356648134 0.554
"288" 1909.09277781291 0.555
"289" 1909.3654961776 0.555
"290" 1928.137197359 0.562
"291" 1930.46422796796 0.563
"292" 1951.78694173798 0.57
"293" 1953.91997259472 0.571
"294" 1961.27896721982 0.574
"295" 1969.27880129239 0.577
"296" 1974.8371657697 0.579
"297" 1978.76395023636 0.58
"298" 1983.31786482378 0.582
"299" 2003.76703989699 0.589
"300" 2005.22201830813 0.589
"301" 2008.76508802079 0.591
"302" 2010.46709551399 0.591
"303" 2012.46963223237 0.592
"304" 2024.14140160882 0.596
"305" 2026.16820599575 0.597
"306" 2044.78753784272 0.603
"307" 2046.3143052935 0.604
"308" 2060.84399152513 0.609
"309" 2061.46838522905 0.609
"310" 2063.53040656617 0.61
"311" 2064.71379573926 0.61
"312" 2074.50336117275 0.613
"313" 2076.53021908055 0.614
"314" 2079.44541487501 0.615
"315" 2086.9764024825 0.618
"316" 2099.72023640603 0.622
"317" 2105.7211318868 0.624
"318" 2108.33912035585 0.625
"319" 2111.21580967521 0.626
"320" 2121.23200107756 0.629
"321" 2121.50706425995 0.629
"322" 2121.70414397262 0.629
"323" 2124.0859357824 0.63
"324" 2124.2847777522 0.63
"325" 2127.68138541289 0.631
"326" 2143.09064479695 0.636
"327" 2156.88964525732 0.641
"328" 2159.44840242979 0.642
"329" 2182.47918429955 0.649
"330" 2198.00249663077 0.654
"331" 2200.89657918268 0.655
"332" 2202.95180039359 0.656
"333" 2205.67447010892 0.656
"334" 2220.57480730185 0.661
"335" 2221.80154023453 0.662
"336" 2223.74736739982 0.662
"337" 2227.06041585277 0.663
"338" 2230.11062982074 0.664
"339" 2231.89514175421 0.665
"340" 2234.75751643795 0.666
"341" 2242.35053499311 0.668
"342" 2249.834490711 0.67
"343" 2254.25897526066 0.672
"344" 2262.59218099802 0.674
"345" 2265.3623626547 0.675
"346" 2273.40818798006 0.678
"347" 2275.53707020619 0.678
"348" 2276.45973274223 0.679
"349" 2281.48414764512 0.68
"350" 2290.8230824659 0.683
"351" 2293.80431087641 0.684
"352" 2302.4291156511 0.686
"353" 2308.54620902604 0.688
"354" 2310.16656881587 0.689
"355" 2326.41188926092 0.694
"356" 2327.45794953312 0.694
"357" 2328.305243494 0.694
"358" 2335.8537968719 0.696
"359" 2337.22815562095 0.697
"360" 2348.1911769504 0.7
"361" 2350.97015196431 0.701
"362" 2370.23391549516 0.707
"363" 2397.8119121624 0.715
"364" 2415.55910651977 0.72
"365" 2429.31836593677 0.723
"366" 2450.24445388825 0.729
"367" 2455.20872216047 0.731
"368" 2459.94611598985 0.732
"369" 2467.84553748683 0.734
"370" 2475.1598223136 0.736
"371" 2483.24320587847 0.738
"372" 2489.84580611986 0.74
"373" 2512.25336411985 0.746
"374" 2514.57760671106 0.747
"375" 2527.43561462676 0.75
"376" 2528.66514007224 0.75
"377" 2539.43397466545 0.753
"378" 2541.27700064866 0.754
"379" 2559.22257260487 0.758
"380" 2561.88171433995 0.759
"381" 2565.09260499204 0.76
"382" 2568.73668843203 0.761
"383" 2569.75287355595 0.761
"384" 2579.437766097 0.763
"385" 2587.01101106442 0.765
"386" 2593.20743120764 0.767
"387" 2595.32006788526 0.767
"388" 2596.1062988181 0.768
"389" 2635.60704077437 0.777
"390" 2641.26600371371 0.779
"391" 2643.28846737431 0.779
"392" 2652.83079752582 0.782
"393" 2656.27321052509 0.782
"394" 2656.52432453427 0.782
"395" 2666.74528164636 0.785
"396" 2668.14054899532 0.785
"397" 2695.59016696539 0.792
"398" 2708.89019200273 0.795
"399" 2732.28073526104 0.8
"400" 2734.58429379277 0.801
"401" 2748.60823535174 0.804
"402" 2751.56179058716 0.804
"403" 2765.58138064588 0.808
"404" 2776.33071088169 0.81
"405" 2779.7817121088 0.811
"406" 2788.44225223716 0.813
"407" 2790.03823843105 0.813
"408" 2793.94459905207 0.814
"409" 2851.25570990508 0.826
"410" 2859.78601692786 0.828
"411" 2865.7749374399 0.829
"412" 2899.78238978926 0.836
"413" 2903.15377530616 0.836
"414" 2911.89599623521 0.838
"415" 2916.57075260998 0.839
"416" 2926.82439110346 0.841
"417" 2932.81487548312 0.842
"418" 2936.03574837309 0.843
"419" 2951.66770618675 0.846
"420" 2958.25700068818 0.847
"421" 2959.10682480311 0.847
"422" 2972.55809607072 0.849
"423" 3000.28669212366 0.855
"424" 3001.67471472583 0.855
"425" 3016.81475323761 0.857
"426" 3030.25699472161 0.86
"427" 3052.82695769639 0.864
"428" 3057.87906133283 0.865
"429" 3068.58065353573 0.866
"430" 3070.02428500419 0.867
"431" 3082.13349946506 0.869
"432" 3082.24235493 0.869
"433" 3086.19550431807 0.869
"434" 3090.74327840469 0.87
"435" 3147.08682830081 0.879
"436" 3155.20091302766 0.881
"437" 3161.79631077 0.882
"438" 3187.43652312152 0.885
"439" 3196.17322983119 0.887
"440" 3207.3558709333 0.888
"441" 3211.89895587396 0.889
"442" 3232.88804555335 0.892
"443" 3251.83794585113 0.895
"444" 3254.76416176019 0.895
"445" 3257.8995755401 0.896
"446" 3264.51552837252 0.897
"447" 3272.87121629155 0.898
"448" 3296.0830470078 0.901
"449" 3322.09426140993 0.904
"450" 3328.95462380013 0.905
"451" 3336.53122975042 0.906
"452" 3369.42505642344 0.91
"453" 3395.52329687847 0.914
"454" 3414.09829137807 0.916
"455" 3421.58959103316 0.917
"456" 3424.02158305177 0.917
"457" 3438.00608927641 0.919
"458" 3447.24599477882 0.92
"459" 3453.75409937117 0.92
"460" 3469.65202270132 0.922
"461" 3471.09511242553 0.922
"462" 3484.11516868874 0.924
"463" 3491.56199402981 0.925
"464" 3556.15861312734 0.931
"465" 3618.1139951228 0.937
"466" 3630.28893910311 0.938
"467" 3672.5675026634 0.942
"468" 3682.53023910153 0.943
"469" 3701.0493991044 0.945
"470" 3701.52250428927 0.945
"471" 3737.3167250541 0.948
"472" 3762.37883301305 0.95
"473" 3794.19031791089 0.952
"474" 3814.59855893927 0.954
"475" 3855.41929143552 0.956
"476" 3861.16748794902 0.957
"477" 3866.55863696911 0.957
"478" 3873.92586935327 0.958
"479" 3915.89912754794 0.96
"480" 3940.35724236631 0.962
"481" 3941.11801964122 0.962
"482" 3986.43581136145 0.965
"483" 4025.57398217396 0.967
"484" 4026.77397342314 0.967
"485" 4035.92392983067 0.967
"486" 4081.59257174279 0.97
"487" 4088.77531325088 0.97
"488" 4123.92254111702 0.972
"489" 4138.45931121157 0.973
"490" 4299.28685218396 0.979
"491" 4309.58533593039 0.98
"492" 4333.26916713819 0.98
"493" 4536.2931354017 0.986
"494" 4671.4475323266 0.989
"495" 4717.68448502383 0.99
"496" 4890.84665474439 0.993
"497" 4929.20026643106 0.994
"498" 5211.31745720008 0.997
"499" 5606.75911740608 0.999
"500" 5629.86847638787 0.999
