"x" "densidad"
"1" 10 4.36028541626585e-05
"2" 38.7875751503006 4.87350981928487e-05
"3" 67.5751503006012 5.42107898505427e-05
"4" 96.3627254509018 6.00254467216412e-05
"5" 125.150300601202 6.61721878762801e-05
"6" 153.937875751503 7.26418162116561e-05
"7" 182.725450901804 7.94229273361731e-05
"8" 211.513026052104 8.65020413593218e-05
"9" 240.300601202405 9.38637538100144e-05
"10" 269.088176352705 0.000101490901879994
"11" 297.875751503006 0.000109364742262815
"12" 326.663326653307 0.000117465137016145
"13" 355.450901803607 0.000125770744098908
"14" 384.238476953908 0.000134259209508793
"15" 413.026052104208 0.000142907358254574
"16" 441.813627254509 0.000151691381727703
"17" 470.60120240481 0.000160587019376748
"18" 499.38877755511 0.000169569732925878
"19" 528.176352705411 0.000178614871706616
"20" 556.963927855712 0.000187697827983381
"21" 585.751503006012 0.000196794181443332
"22" 614.539078156313 0.000205879832285743
"23" 643.326653306613 0.000214931122583762
"24" 672.114228456914 0.000223924945800631
"25" 700.901803607214 0.00023283884452331
"26" 729.689378757515 0.000241651096629539
"27" 758.476953907816 0.000250340790231041
"28" 787.264529058116 0.000258887887837356
"29" 816.052104208417 0.000267273280263996
"30" 844.839679358717 0.000275478830866981
"31" 873.627254509018 0.000283487410726189
"32" 902.414829659319 0.000291282925424042
"33" 931.202404809619 0.000298850334076605
"34" 959.98997995992 0.000306175661272963
"35" 988.77755511022 0.000313246002567986
"36" 1017.56513026052 0.000320049524155022
"37" 1046.35270541082 0.000326575457320393
"38" 1075.14028056112 0.000332814088252321
"39" 1103.92785571142 0.000338756743744264
"40" 1132.71543086172 0.000344395773297969
"41" 1161.50300601202 0.000349724528095544
"42" 1190.29058116232 0.000354737337273569
"43" 1219.07815631263 0.000359429481896222
"44" 1247.86573146293 0.000363797166989175
"45" 1276.65330661323 0.0003678374919622
"46" 1305.44088176353 0.000371548419715972
"47" 1334.22845691383 0.000374928744698154
"48" 1363.01603206413 0.000377978060145289
"49" 1391.80360721443 0.000380696724720676
"50" 1420.59118236473 0.000383085828734035
"51" 1449.37875751503 0.000385147160106661
"52" 1478.16633266533 0.000386883170225663
"53" 1506.95390781563 0.000388296939812792
"54" 1535.74148296593 0.000389392144917225
"55" 1564.52905811623 0.000390173023127304
"56" 1593.31663326653 0.000390644340083628
"57" 1622.10420841683 0.000390811356364689
"58" 1650.89178356713 0.000390679794806707
"59" 1679.67935871743 0.000390255808310914
"60" 1708.46693386774 0.000389545948184275
"61" 1737.25450901804 0.000388557133053637
"62" 1766.04208416834 0.00038729661838795
"63" 1794.82965931864 0.000385771966658861
"64" 1823.61723446894 0.000383991018166269
"65" 1852.40480961924 0.000381961862552262
"66" 1881.19238476954 0.000379692811024383
"67" 1909.97995991984 0.000377192369306823
"68" 1938.76753507014 0.000374469211336469
"69" 1967.55511022044 0.000371532153719019
"70" 1996.34268537074 0.000368390130959203
"71" 2025.13026052104 0.000365052171477801
"72" 2053.91783567134 0.000361527374427182
"73" 2082.70541082164 0.000357824887316038
"74" 2111.49298597194 0.0003539538844531
"75" 2140.28056112224 0.000349923546218549
"76" 2169.06813627254 0.000345743039171012
"77" 2197.85571142285 0.000341421496996939
"78" 2226.64328657315 0.000336968002308204
"79" 2255.43086172345 0.000332391569292601
"80" 2284.21843687375 0.000327701127220847
"81" 2313.00601202405 0.000322905504812427
"82" 2341.79358717435 0.000318013415461383
"83" 2370.58116232465 0.000313033443321825
"84" 2399.36873747495 0.000307974030251537
"85" 2428.15631262525 0.00030284346361063
"86" 2456.94388777555 0.000297649864910739
"87" 2485.73146292585 0.000292401179308743
"88" 2514.51903807615 0.000287105165937462
"89" 2543.30661322645 0.000281769389064259
"90" 2572.09418837675 0.000276401210066954
"91" 2600.88176352705 0.000271007780214885
"92" 2629.66933867735 0.000265596034241497
"93" 2658.45691382766 0.000260172684693329
"94" 2687.24448897796 0.000254744217038867
"95" 2716.03206412826 0.000249316885519303
"96" 2744.81963927856 0.00024389670972197
"97" 2773.60721442886 0.000238489471855928
"98" 2802.39478957916 0.000233100714708003
"99" 2831.18236472946 0.000227735740256516
"100" 2859.96993987976 0.000222399608918867
"101" 2888.75751503006 0.000217097139408303
"102" 2917.54509018036 0.000211832909174306
"103" 2946.33266533066 0.000206611255400385
"104" 2975.12024048096 0.000201436276532386
"105" 3003.90781563126 0.000196311834309996
"106" 3032.69539078156 0.000191241556273631
"107" 3061.48296593186 0.0001862288387187
"108" 3090.27054108216 0.000181276850068958
"109" 3119.05811623246 0.000176388534640642
"110" 3147.84569138277 0.000171566616769069
"111" 3176.63326653307 0.000166813605269499
"112" 3205.42084168337 0.000162131798204267
"113" 3234.20841683367 0.00015752328792852
"114" 3262.99599198397 0.000152989966387235
"115" 3291.78356713427 0.00014853353063672
"116" 3320.57114228457 0.000144155488564317
"117" 3349.35871743487 0.000139857164780635
"118" 3378.14629258517 0.000135639706659389
"119" 3406.93386773547 0.000131504090500576
"120" 3435.72144288577 0.000127451127793619
"121" 3464.50901803607 0.000123481471557892
"122" 3493.29659318637 0.000119595622738949
"123" 3522.08416833667 0.000115793936639753
"124" 3550.87174348697 0.000112076629367078
"125" 3579.65931863727 0.000108443784274348
"126" 3608.44689378757 0.000104895358383084
"127" 3637.23446893788 0.000101431188766218
"128" 3666.02204408818 9.80509988775458e-05
"129" 3694.80961923848 9.47544048125957e-05
"130" 3723.59719438878 9.15409214872661e-05
"131" 3752.38476953908 8.8409968721575e-05
"132" 3781.17234468938 8.5360877216904e-05
"133" 3809.95991983968 8.23928944161136e-05
