"x" "F"
"290" 1928.137197359 0.519
"291" 1930.46422796796 0.52
"292" 1951.78694173798 0.528
"293" 1953.91997259472 0.529
"294" 1961.27896721982 0.532
"295" 1969.27880129239 0.535
"296" 1974.8371657697 0.537
"297" 1978.76395023636 0.538
"298" 1983.31786482378 0.54
"299" 2003.76703989699 0.548
"300" 2005.22201830813 0.548
"301" 2008.76508802079 0.549
"302" 2010.46709551399 0.55
"303" 2012.46963223237 0.551
"304" 2024.14140160882 0.555
"305" 2026.16820599575 0.556
"306" 2044.78753784272 0.563
"307" 2046.3143052935 0.563
"308" 2060.84399152513 0.568
"309" 2061.46838522905 0.569
"310" 2063.53040656617 0.569
"311" 2064.71379573926 0.57
"312" 2074.50336117275 0.573
"313" 2076.53021908055 0.574
"314" 2079.44541487501 0.575
"315" 2086.9764024825 0.578
"316" 2099.72023640603 0.582
"317" 2105.7211318868 0.584
"318" 2108.33912035585 0.585
"319" 2111.21580967521 0.586
"320" 2121.23200107756 0.59
"321" 2121.50706425995 0.59
"322" 2121.70414397262 0.59
"323" 2124.0859357824 0.591
"324" 2124.2847777522 0.591
"325" 2127.68138541289 0.592
"326" 2143.09064479695 0.598
"327" 2156.88964525732 0.602
"328" 2159.44840242979 0.603
"329" 2182.47918429955 0.611
"330" 2198.00249663077 0.617
"331" 2200.89657918268 0.618
"332" 2202.95180039359 0.618
"333" 2205.67447010892 0.619
"334" 2220.57480730185 0.624
"335" 2221.80154023453 0.625
"336" 2223.74736739982 0.625
"337" 2227.06041585277 0.627
"338" 2230.11062982074 0.628
"339" 2231.89514175421 0.628
"340" 2234.75751643795 0.629
"341" 2242.35053499311 0.632
"342" 2249.834490711 0.634
"343" 2254.25897526066 0.636
"344" 2262.59218099802 0.638
"345" 2265.3623626547 0.639
"346" 2273.40818798006 0.642
"347" 2275.53707020619 0.643
"348" 2276.45973274223 0.643
"349" 2281.48414764512 0.645
"350" 2290.8230824659 0.648
"351" 2293.80431087641 0.649
"352" 2302.4291156511 0.652
"353" 2308.54620902604 0.654
"354" 2310.16656881587 0.654
"355" 2326.41188926092 0.659
"356" 2327.45794953312 0.66
"357" 2328.305243494 0.66
"358" 2335.8537968719 0.662
"359" 2337.22815562095 0.663
"360" 2348.1911769504 0.666
"361" 2350.97015196431 0.667
"362" 2370.23391549516 0.673
"363" 2397.8119121624 0.682
"364" 2415.55910651977 0.687
"365" 2429.31836593677 0.691
"366" 2450.24445388825 0.698
"367" 2455.20872216047 0.699
"368" 2459.94611598985 0.701
"369" 2467.84553748683 0.703
"370" 2475.1598223136 0.705
"371" 2483.24320587847 0.708
"372" 2489.84580611986 0.709
"373" 2512.25336411985 0.716
"374" 2514.57760671106 0.717
"375" 2527.43561462676 0.72
"376" 2528.66514007224 0.721
"377" 2539.43397466545 0.724
"378" 2541.27700064866 0.724
"379" 2559.22257260487 0.729
"380" 2561.88171433995 0.73
"381" 2565.09260499204 0.731
"382" 2568.73668843203 0.732
"383" 2569.75287355595 0.732
"384" 2579.437766097 0.735
"385" 2587.01101106442 0.737
"386" 2593.20743120764 0.739
"387" 2595.32006788526 0.739
"388" 2596.1062988181 0.739
"389" 2635.60704077437 0.75
"390" 2641.26600371371 0.752
"391" 2643.28846737431 0.752
"392" 2652.83079752582 0.755
"393" 2656.27321052509 0.755
"394" 2656.52432453427 0.756
"395" 2666.74528164636 0.758
"396" 2668.14054899532 0.759
"397" 2695.59016696539 0.766
"398" 2708.89019200273 0.769
"399" 2732.28073526104 0.775
"400" 2734.58429379277 0.775
"401" 2748.60823535174 0.779
"402" 2751.56179058716 0.78
"403" 2765.58138064588 0.783
"404" 2776.33071088169 0.785
"405" 2779.7817121088 0.786
"406" 2788.44225223716 0.788
"407" 2790.03823843105 0.789
"408" 2793.94459905207 0.79
"409" 2851.25570990508 0.803
"410" 2859.78601692786 0.805
"411" 2865.7749374399 0.806
"412" 2899.78238978926 0.813
"413" 2903.15377530616 0.814
"414" 2911.89599623521 0.816
"415" 2916.57075260998 0.817
"416" 2926.82439110346 0.819
"417" 2932.81487548312 0.82
"418" 2936.03574837309 0.821
"419" 2951.66770618675 0.824
"420" 2958.25700068818 0.826
"421" 2959.10682480311 0.826
"422" 2972.55809607072 0.829
"423" 3000.28669212366 0.834
"424" 3001.67471472583 0.834
"425" 3016.81475323761 0.837
"426" 3030.25699472161 0.84
"427" 3052.82695769639 0.844
"428" 3057.87906133283 0.845
"429" 3068.58065353573 0.847
"430" 3070.02428500419 0.848
"431" 3082.13349946506 0.85
"432" 3082.24235493 0.85
"433" 3086.19550431807 0.851
"434" 3090.74327840469 0.851
"435" 3147.08682830081 0.861
"436" 3155.20091302766 0.863
"437" 3161.79631077 0.864
"438" 3187.43652312152 0.868
"439" 3196.17322983119 0.87
"440" 3207.3558709333 0.871
"441" 3211.89895587396 0.872
"442" 3232.88804555335 0.875
"443" 3251.83794585113 0.878
"444" 3254.76416176019 0.879
"445" 3257.8995755401 0.879
"446" 3264.51552837252 0.88
"447" 3272.87121629155 0.882
"448" 3296.0830470078 0.885
"449" 3322.09426140993 0.889
"450" 3328.95462380013 0.89
"451" 3336.53122975042 0.891
"452" 3369.42505642344 0.896
"453" 3395.52329687847 0.899
"454" 3414.09829137807 0.902
"455" 3421.58959103316 0.903
"456" 3424.02158305177 0.903
"457" 3438.00608927641 0.905
"458" 3447.24599477882 0.906
"459" 3453.75409937117 0.907
"460" 3469.65202270132 0.909
"461" 3471.09511242553 0.909
"462" 3484.11516868874 0.91
"463" 3491.56199402981 0.911
"464" 3556.15861312734 0.919
"465" 3618.1139951228 0.925
"466" 3630.28893910311 0.927
"467" 3672.5675026634 0.931
"468" 3682.53023910153 0.932
"469" 3701.0493991044 0.934
"470" 3701.52250428927 0.934
"471" 3737.3167250541 0.937
"472" 3762.37883301305 0.939
"473" 3794.19031791089 0.942
"474" 3814.59855893927 0.944
"475" 3855.41929143552 0.947
"476" 3861.16748794902 0.947
"477" 3866.55863696911 0.948
"478" 3873.92586935327 0.948
"479" 3915.89912754794 0.951
"480" 3940.35724236631 0.953
"481" 3941.11801964122 0.953
"482" 3986.43581136145 0.956
"483" 4025.57398217396 0.959
"484" 4026.77397342314 0.959
"485" 4035.92392983067 0.959
"486" 4081.59257174279 0.962
"487" 4088.77531325088 0.963
"488" 4123.92254111702 0.965
"489" 4138.45931121157 0.965
"490" 4299.28685218396 0.973
"491" 4309.58533593039 0.974
"492" 4333.26916713819 0.975
"493" 4536.2931354017 0.982
"494" 4671.4475323266 0.986
"495" 4717.68448502383 0.987
"496" 4890.84665474439 0.991
"497" 4929.20026643106 0.991
"498" 5211.31745720008 0.995
"499" 5606.75911740608 0.998
"500" 5629.86847638787 0.999
