"x" "F"
"325" 492.286930668557 0.649
"326" 494.710170163636 0.651
"327" 494.916695755067 0.653
"328" 498.759461529844 0.655
"329" 505.330290900791 0.657
"330" 506.166966799745 0.659
"331" 506.70975826139 0.661
"332" 508.047313602036 0.663
"333" 508.685182991539 0.665
"334" 509.081159730211 0.667
"335" 510.038330142873 0.669
"336" 510.425517842564 0.671
"337" 511.345915518306 0.673
"338" 514.242159785274 0.675
"339" 515.715252105054 0.677
"340" 516.86015908408 0.679
"341" 517.136202655963 0.681
"342" 517.226289589417 0.683
"343" 517.423196556262 0.685
"344" 518.419205854475 0.687
"345" 518.88343529891 0.689
"346" 519.327027121721 0.691
"347" 520.522328667198 0.693
"348" 521.51631426612 0.695
"349" 525.57126789636 0.697
"350" 527.77131046451 0.699
"351" 529.056736109571 0.701
"352" 529.902963984647 0.703
"353" 532.652154353984 0.705
"354" 533.579921347413 0.707
"355" 537.97395287522 0.709
"356" 539.239246090659 0.711
"357" 539.983142611733 0.713
"358" 545.177482485314 0.715
"359" 554.103485209345 0.717
"360" 556.165748480833 0.719
"361" 561.30567943529 0.721
"362" 563.479237948048 0.723
"363" 563.853289103931 0.725
"364" 565.695531230455 0.727
"365" 565.791917527695 0.729
"366" 567.193185916708 0.731
"367" 568.360615771938 0.733
"368" 569.112434096666 0.735
"369" 569.42203144868 0.737
"370" 569.864123214958 0.739
"371" 571.820003963213 0.741
"372" 572.847564175498 0.743
"373" 573.87780388515 0.745
"374" 574.197139322138 0.747
"375" 575.711681347947 0.749
"376" 576.66106127777 0.751
"377" 576.882135004385 0.753
"378" 580.465492107695 0.755
"379" 583.244725107002 0.757
"380" 583.784168810422 0.759
"381" 584.589118040721 0.761
"382" 584.666082993769 0.763
"383" 586.665851826666 0.765
"384" 587.39387844776 0.767
"385" 589.980114745861 0.769
"386" 593.260889571779 0.771
"387" 593.503524300614 0.773
"388" 594.073236783435 0.775
"389" 597.349996461542 0.777
"390" 600.394542014668 0.779
"391" 600.881214945743 0.781
"392" 606.078877343369 0.783
"393" 606.091950206291 0.785
"394" 607.020037129379 0.787
"395" 611.870429965807 0.789
"396" 616.246907973842 0.791
"397" 621.346884648171 0.793
"398" 622.172928006961 0.795
"399" 622.556138291501 0.797
"400" 623.284304587575 0.799
"401" 623.733196487822 0.801
"402" 629.980345424052 0.803
"403" 634.72375061494 0.805
"404" 637.735807918435 0.807
"405" 639.463757702074 0.809
"406" 640.687871482464 0.811
"407" 641.895733011151 0.813
"408" 642.448208556778 0.815
"409" 643.20437963474 0.817
"410" 643.523374309192 0.819
"411" 645.410689796359 0.821
"412" 648.950437819697 0.823
"413" 651.773535518392 0.825
"414" 652.39178711328 0.827
"415" 653.274491220012 0.829
"416" 653.515587272313 0.831
"417" 656.355782043249 0.833
"418" 657.315250337935 0.835
"419" 658.212652461997 0.837
"420" 662.354239649295 0.839
"421" 664.031367271601 0.841
"422" 664.528138433172 0.843
"423" 667.131210396919 0.845
"424" 681.60817172524 0.847
"425" 684.052590049508 0.849
"426" 694.633513396318 0.851
"427" 695.330523763936 0.853
"428" 697.808242875465 0.855
"429" 700.51831371515 0.857
"430" 703.42827899188 0.859
"431" 707.538971639685 0.861
"432" 707.824496920407 0.863
"433" 710.356002711856 0.865
"434" 710.603469710127 0.867
"435" 720.332033557116 0.869
"436" 723.833429378044 0.871
"437" 723.871815571277 0.873
"438" 727.858624884837 0.875
"439" 732.780229100767 0.877
"440" 741.328617614464 0.879
"441" 741.854171416909 0.881
"442" 759.432975590949 0.883
"443" 764.312122443875 0.885
"444" 769.918272214158 0.887
"445" 774.523915738785 0.889
"446" 778.483765628929 0.891
"447" 779.945843707021 0.893
"448" 783.905271835687 0.895
"449" 796.687281307201 0.897
"450" 798.834910625058 0.899
"451" 802.833636009297 0.901
"452" 804.907306826947 0.903
"453" 811.885627749596 0.905
"454" 811.914916810867 0.907
"455" 819.269768559922 0.909
"456" 836.201081671724 0.911
"457" 844.419501919352 0.913
"458" 855.094737692641 0.915
"459" 859.493221094998 0.917
"460" 863.022246727522 0.919
"461" 872.325726719259 0.921
"462" 883.407447044711 0.923
"463" 886.834462296868 0.925
"464" 895.14321922378 0.927
"465" 905.134714484905 0.929
"466" 916.91438750668 0.931
"467" 917.855736427589 0.933
"468" 925.134703506826 0.935
"469" 940.476721497893 0.937
"470" 942.651781193296 0.939
"471" 949.16177570383 0.941
"472" 952.855407957711 0.943
"473" 964.663828564937 0.945
"474" 974.372012630169 0.947
"475" 978.255594724773 0.949
"476" 979.342380057743 0.951
"477" 983.150525776982 0.953
"478" 993.131159398332 0.955
"479" 1027.76502042215 0.957
"480" 1032.5821221533 0.959
"481" 1053.51264003873 0.961
"482" 1055.301541588 0.963
"483" 1066.10612707554 0.965
"484" 1081.15588019538 0.967
"485" 1097.57624480677 0.969
"486" 1099.7732379501 0.971
"487" 1108.4007584312 0.973
"488" 1146.9786215039 0.975
"489" 1156.43199888496 0.977
"490" 1177.51515824612 0.979
"491" 1193.39556007325 0.981
"492" 1200.40807818038 0.983
"493" 1203.17473311484 0.985
"494" 1205.59439261546 0.987
"495" 1243.81853188211 0.989
"496" 1249.01172292488 0.991
"497" 1287.76954570195 0.993
"498" 1306.0291900444 0.995
"499" 1485.07750885939 0.997
"500" 2489.37465007913 0.999
