"x" "F"
"75" 243.531944691254 0.137
"76" 243.829404026978 0.137
"77" 244.824012589136 0.138
"78" 245.411836680462 0.139
"79" 247.018225752362 0.141
"80" 247.410408221287 0.142
"81" 247.701180849008 0.142
"82" 247.905802850804 0.142
"83" 248.317966409986 0.143
"84" 248.733059456511 0.143
"85" 249.383274334307 0.144
"86" 249.503723262889 0.144
"87" 249.662937503463 0.145
"88" 249.816896679959 0.145
"89" 249.826840166759 0.145
"90" 251.602541102094 0.147
"91" 252.335229785373 0.148
"92" 252.661013002242 0.148
"93" 253.220297417819 0.149
"94" 253.590570092626 0.15
"95" 253.863793255236 0.15
"96" 254.371213677376 0.151
"97" 257.451658177065 0.155
"98" 259.193585236985 0.157
"99" 259.298520085638 0.157
"100" 259.735715445423 0.158
"101" 260.840792760295 0.159
"102" 261.552031063405 0.16
"103" 263.221267226173 0.163
"104" 266.47824717947 0.167
"105" 266.766429050227 0.168
"106" 268.153936965406 0.17
"107" 268.250082651177 0.17
"108" 268.343982472222 0.17
"109" 268.477199052355 0.17
"110" 270.960499964663 0.174
"111" 271.166810602054 0.174
"112" 271.972520144138 0.175
"113" 273.30404359784 0.177
"114" 274.884390395487 0.179
"115" 274.978161527889 0.179
"116" 275.07808443945 0.18
"117" 275.910674804531 0.181
"118" 276.455033065063 0.182
"119" 277.455400424636 0.183
"120" 278.172871428873 0.184
"121" 278.209981862379 0.184
"122" 281.617480751335 0.189
"123" 281.672281843883 0.189
"124" 283.027340972753 0.191
"125" 283.217706747614 0.192
"126" 284.249382669506 0.193
"127" 284.672928029951 0.194
"128" 286.532309428475 0.197
"129" 286.931996760604 0.197
"130" 287.986999918989 0.199
"131" 288.855436014453 0.2
"132" 288.966018466841 0.2
"133" 289.456740699306 0.201
"134" 290.192356134267 0.202
"135" 290.245603301174 0.202
"136" 290.58910574916 0.203
"137" 291.769624370598 0.205
"138" 293.183202025662 0.207
"139" 294.821756064718 0.21
"140" 295.442758913831 0.211
"141" 295.455629063317 0.211
"142" 295.549634586901 0.211
"143" 297.863708926034 0.214
"144" 299.566596553075 0.217
"145" 300.743874491738 0.219
"146" 301.235776777559 0.22
"147" 302.414284374656 0.222
"148" 305.632033683109 0.227
"149" 306.072149616017 0.228
"150" 306.354613140453 0.228
"151" 307.304872142676 0.23
"152" 307.834908450246 0.231
"153" 308.23098770652 0.231
"154" 308.700530559467 0.232
"155" 308.965683226607 0.232
"156" 310.10897417183 0.234
"157" 311.500275485047 0.237
"158" 312.485077808588 0.238
"159" 312.751708815937 0.239
"160" 313.699330913378 0.24
"161" 313.986944583726 0.241
"162" 315.095353525614 0.243
"163" 315.18941726936 0.243
"164" 316.049467888805 0.244
"165" 316.92772061987 0.246
"166" 319.620883790791 0.25
"167" 321.858859080841 0.254
"168" 321.932938949902 0.254
"169" 323.384216370684 0.257
"170" 323.782236927671 0.258
"171" 323.836530535004 0.258
"172" 323.868857017024 0.258
"173" 325.380521170093 0.26
"174" 326.078385656468 0.262
"175" 326.410879931867 0.262
"176" 326.69136745921 0.263
"177" 330.629289047465 0.27
"178" 331.127235349913 0.271
"179" 331.230074649136 0.271
"180" 331.885752579146 0.272
"181" 332.751511746267 0.273
"182" 335.702253641221 0.279
"183" 335.847219081647 0.279
"184" 336.108557014079 0.279
"185" 337.852474820561 0.283
"186" 338.410810563872 0.284
"187" 339.677152737295 0.286
"188" 340.27616456963 0.287
"189" 340.281284291283 0.287
"190" 340.413656209594 0.287
"191" 340.470429426908 0.287
"192" 342.07662317616 0.29
"193" 342.439041188409 0.291
"194" 342.665654419036 0.291
"195" 342.993619889516 0.292
"196" 343.152407137131 0.292
"197" 343.354976588851 0.293
"198" 344.847938975995 0.295
"199" 344.934159679544 0.295
"200" 345.706799057591 0.297
"201" 345.804999465731 0.297
"202" 346.017332499267 0.297
"203" 347.021056715054 0.299
"204" 347.477266956063 0.3
"205" 347.655252815322 0.3
"206" 348.400448790432 0.302
"207" 348.772528250248 0.302
"208" 349.919514722539 0.305
"209" 351.266693344233 0.307
"210" 352.652104276315 0.31
